snapshot_id,fold_id,anchor_role,block_id,anchor_utc,cutoff_utc,cell_id,row,column,clipped_area_m2,base_event_count,parent_row,parent_column,parent_event_count,estimate_source,status,raw_mc,main_common_mc4_training_allowed,exclude_indeterminate_training_allowed,supported_area_contributor
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000004,9,-4,240075899126.91846,941,4,-2,1851,base_500km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000003,9,-3,244590302069.89362,399,4,-2,1851,base_500km,supported,3.3,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000002,9,-2,130797167924.60342,67,4,-1,746,parent_1000km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000001,9,-1,31100867482.53936,3,4,-1,746,parent_1000km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000000,9,0,38512137110.20177,12,4,0,802,parent_1000km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000001,9,1,211120881312.65228,59,4,0,802,parent_1000km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000002,9,2,248472443280.00296,316,4,1,1550,base_500km,supported,3.2,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000003,9,3,185305983054.86414,36,4,1,1550,parent_1000km,supported,3.6,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000004,9,4,9425374546.9006,8,4,2,8,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c-0000004,10,-4,78241710216.52547,168,5,-2,273,parent_1000km,supported,3.3,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c-0000003,10,-3,141046179553.0188,105,5,-2,273,parent_1000km,supported,3.3,True,True,True
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000001,10,1,48227230349.25447,23,5,0,23,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000002,10,2,236920439817.02533,68,5,1,138,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000003,10,3,243084632671.1493,40,5,1,138,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000004,10,4,64022253970.34851,2,5,2,2,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000002,11,2,169786352112.4043,24,5,1,138,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000003,11,3,40973641596.34899,6,5,1,138,not_estimable,indeterminate,,True,False,False
C_DEV_2005_2009__OUTER,C_DEV_2005_2009,outer_fold_start,,2004-12-31T16:00:00.000000Z,2004-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000004,11,4,4581119547.796514,0,5,2,2,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000004_c-0000002,4,-2,20961703964.393833,188,2,-1,1974,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000004_c-0000001,4,-1,90331151902.37128,459,2,-1,1974,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000000,4,0,98547006665.30876,43,2,0,150,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000001,4,1,111974151311.93896,19,2,0,150,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000002,4,2,13322759354.481386,3,2,1,45,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000004,5,-4,201303005.47642165,0,2,-2,39,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000003,5,-3,23419775399.026546,39,2,-2,39,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000002,5,-2,88018439537.05296,581,2,-1,1974,base_500km,supported,3.6,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000001,5,-1,250000000000.0,746,2,-1,1974,base_500km,supported,3.3,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000000,5,0,250000000000.0,22,2,0,150,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000001,5,1,250000000000.0,66,2,0,150,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000002,5,2,196907565002.725,42,2,1,45,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000003,5,3,671816831.7331845,0,2,1,45,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000005,6,-5,26307687034.742226,2,3,-3,109,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000004,6,-4,190320594398.8866,70,3,-2,362,parent_1000km,unsupported,4.5,False,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000003,6,-3,238853371056.8762,87,3,-2,362,parent_1000km,unsupported,4.5,False,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000002,6,-2,247672469161.56644,258,3,-1,1202,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000001,6,-1,250000000000.0,514,3,-1,1202,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000000,6,0,250000000000.0,32,3,0,252,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000001,6,1,250000000000.0,34,3,0,252,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000002,6,2,249287979377.55872,40,3,1,92,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000003,6,3,32419323521.00597,5,3,1,92,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000005,7,-5,186851169308.37936,107,3,-3,109,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000004,7,-4,250000000000.0,83,3,-2,362,parent_1000km,unsupported,4.5,False,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000003,7,-3,250000000000.0,122,3,-2,362,parent_1000km,unsupported,4.5,False,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000002,7,-2,250000000000.0,164,3,-1,1202,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000001,7,-1,250000000000.0,266,3,-1,1202,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c+0000000,7,0,250000000000.0,85,3,0,252,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c+0000001,7,1,250000000000.0,101,3,0,252,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c+0000002,7,2,191666483395.32416,47,3,1,92,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000007_c+0000003,7,3,2298776648.082298,0,3,1,92,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000006,8,-6,15385288772.278814,50,4,-3,2844,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000005,8,-5,232223638076.97324,1340,4,-3,2844,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000004,8,-4,250000000000.0,164,4,-2,1315,parent_1000km,supported,3.3,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000003,8,-3,250000000000.0,184,4,-2,1315,parent_1000km,supported,3.3,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000002,8,-2,250000000000.0,215,4,-1,510,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c-0000001,8,-1,249425621182.58255,245,4,-1,510,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c+0000000,8,0,249737666957.76474,234,4,0,603,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c+0000001,8,1,250000000000.0,318,4,0,603,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c+0000002,8,2,140587143973.97015,1110,4,1,1427,base_500km,supported,3.6,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000008_c+0000003,8,3,10562408419.369371,6,4,1,1427,parent_1000km,supported,3.6,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000006,9,-6,19945588505.432407,379,4,-3,2844,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000005,9,-5,121120255925.02194,1075,4,-3,2844,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000004,9,-4,240075899126.91846,685,4,-2,1315,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000003,9,-3,244590302069.89362,282,4,-2,1315,base_500km,supported,3.3,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000002,9,-2,130797167924.60342,49,4,-1,510,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c-0000001,9,-1,31100867482.53936,1,4,-1,510,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000000,9,0,38512137110.20177,10,4,0,603,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000001,9,1,211120881312.65228,41,4,0,603,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000002,9,2,248472443280.00296,284,4,1,1427,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000003,9,3,185305983054.86414,27,4,1,1427,parent_1000km,supported,3.6,True,True,True
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000009_c+0000004,9,4,9425374546.9006,4,4,2,4,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c-0000004,10,-4,78241710216.52547,114,5,-2,188,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c-0000003,10,-3,141046179553.0188,74,5,-2,188,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000001,10,1,48227230349.25447,17,5,0,17,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000002,10,2,236920439817.02533,54,5,1,100,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000003,10,3,243084632671.1493,32,5,1,100,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000010_c+0000004,10,4,64022253970.34851,2,5,2,2,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000002,11,2,169786352112.4043,11,5,1,100,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000003,11,3,40973641596.34899,3,5,1,100,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I1,C_DEV_2010_2014,inner_block_start,I1,1994-12-31T16:00:00.000000Z,1994-12-30T16:00:00.000000Z,g500000000_r+0000011_c+0000004,11,4,4581119547.796514,0,5,2,2,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000004_c-0000002,4,-2,20961703964.393833,198,2,-1,2166,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000004_c-0000001,4,-1,90331151902.37128,487,2,-1,2166,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000000,4,0,98547006665.30876,49,2,0,194,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000001,4,1,111974151311.93896,25,2,0,194,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000004_c+0000002,4,2,13322759354.481386,4,2,1,62,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000004,5,-4,201303005.47642165,1,2,-2,53,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000003,5,-3,23419775399.026546,52,2,-2,53,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000002,5,-2,88018439537.05296,623,2,-1,2166,base_500km,supported,3.6,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c-0000001,5,-1,250000000000.0,858,2,-1,2166,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000000,5,0,250000000000.0,34,2,0,194,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000001,5,1,250000000000.0,86,2,0,194,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000002,5,2,196907565002.725,58,2,1,62,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000005_c+0000003,5,3,671816831.7331845,0,2,1,62,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000005,6,-5,26307687034.742226,2,3,-3,117,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000004,6,-4,190320594398.8866,164,3,-2,539,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000003,6,-3,238853371056.8762,128,3,-2,539,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000002,6,-2,247672469161.56644,303,3,-1,1374,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c-0000001,6,-1,250000000000.0,565,3,-1,1374,base_500km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000000,6,0,250000000000.0,51,3,0,297,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000001,6,1,250000000000.0,35,3,0,297,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000002,6,2,249287979377.55872,44,3,1,102,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000006_c+0000003,6,3,32419323521.00597,6,3,1,102,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000005,7,-5,186851169308.37936,115,3,-3,117,not_estimable,indeterminate,,True,False,False
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000004,7,-4,250000000000.0,95,3,-2,539,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000003,7,-3,250000000000.0,152,3,-2,539,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000002,7,-2,250000000000.0,195,3,-1,1374,parent_1000km,supported,3.2,True,True,True
C_DEV_2010_2014__I2,C_DEV_2010_2014,inner_block_start,I2,1999-12-31T16:00:00.000000Z,1999-12-30T16:00:00.000000Z,g500000000_r+0000007_c-0000001,7,-1,250000000000.0,311,3,-1,1374,base_500km,supported,3.2,True,True,True
